location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,aged_65_older,gdp_per_capita,cardiovasc_death_rate,population
Democratic Republic of Congo,Dec-20,465473,4886,12964,258,4701.261,49.345,130.935,2.605,93.62,25052.123,9887.419,3069316696
Democratic Republic of Congo,Dec-21,1997124,16559,35108,98,20170.893,167.245,354.594,0.99,93.62,25052.123,9887.419,3069316696
Democratic Republic of Congo,Dec-22,943528,248,14556,1,9529.6,2.505,147.016,0.01,30.2,8081.33,3189.49,990102160
Democratic Republic of Congo,Feb-21,682090,3142,19347,36,6889.086,31.734,195.402,0.361,84.56,22627.724,8930.572,2772286048
Democratic Republic of Congo,Feb-22,2401405,639,36772,57,24254.115,6.453,371.4,0.576,84.56,22627.724,8930.572,2772286048
Democratic Republic of Congo,Mar-20,642,98,41,8,6.481,0.989,0.414,0.08,63.42,16970.793,6697.929,2079214536
Democratic Republic of Congo,Mar-21,841033,2229,22362,36,8494.406,22.512,225.858,0.361,93.62,25052.123,9887.419,3069316696
Democratic Republic of Congo,Mar-22,2678306,730,41391,2,27050.805,7.373,418.036,0.02,93.62,25052.123,9887.419,3069316696
Democratic Republic of Congo,Apr-20,8639,474,659,23,87.251,4.787,6.653,0.23,90.6,24243.99,9568.47,2970306480
Democratic Republic of Congo,Apr-21,867489,1711,22475,23,8761.609,17.278,226.989,0.23,90.6,24243.99,9568.47,2970306480
Democratic Republic of Congo,Apr-22,2607115,275,40110,4254.82933,26331.786,2.777,405.12,46.89895295,90.6,24243.99,9568.47,2970306480
Democratic Republic of Congo,May-20,48228,2498,1628,41,487.099,25.228,16.44,0.412,93.62,25052.123,9887.419,3069316696
Democratic Republic of Congo,May-21,950208,1798,24046,16,9597.071,18.161,242.864,0.16,93.62,25052.123,9887.419,3069316696
Democratic Republic of Congo,May-22,2710970,1351,41463,1,27380.715,13.645,418.784,0.01,93.62,25052.123,9887.419,3069316696
Democratic Republic of Congo,Jun-20,152518,3969,3414,98,1540.426,40.085,34.479,0.984,90.6,24243.99,9568.47,2970306480
Democratic Republic of Congo,Jun-21,1086248,9185,25599,142,10971.072,92.768,258.55,1.432,90.6,24243.99,9568.47,2970306480
Democratic Republic of Congo,Jun-22,2701545,2708,40519,33,27285.512,27.35,409.237,0.334,90.6,24243.99,9568.47,2970306480
Democratic Republic of Congo,Jul-20,253461,2031,5994,45,2559.949,20.512,60.536,0.451,93.62,25052.123,9887.419,3069316696
Democratic Republic of Congo,Jul-21,1412151,9081,30804,114,14262.681,91.716,311.116,1.149,93.62,25052.123,9887.419,3069316696
Democratic Republic of Congo,Jul-22,2844360,1091,42828,19,28727.942,11.018,432.561,0.191,93.62,25052.123,9887.419,3069316696
Democratic Republic of Congo,Aug-20,298422,1027,7344,43,3014.052,10.371,74.169,0.432,93.62,25052.123,9887.419,3069316696
Democratic Republic of Congo,Aug-21,1641310,4946,32567,21,16577.18,49.955,328.925,0.211,93.62,25052.123,9887.419,3069316696
Democratic Republic of Congo,Aug-22,2866274,461,43200,10,28949.272,4.656,436.319,0.1,93.62,25052.123,9887.419,3069316696
Democratic Republic of Congo,Sep-20,312145,562,7969,14,3152.655,5.673,80.486,0.14,90.6,24243.99,9568.47,2970306480
Democratic Republic of Congo,Sep-21,1685143,2074,32089,25,17019.89,20.946,324.099,0.252,90.6,24243.99,9568.47,2970306480
Democratic Republic of Congo,Sep-22,2783334,259,42764,43,28111.58,2.616,431.908,0.434,90.6,24243.99,9568.47,2970306480
Denmark,Jan-21,5764387,34993,53990,827,979961.442,5948.904,9178.449,140.59,609.987,1447157.965,3557.777,182350029
Denmark,Jan-22,37161764,940172,108426,488,6317600.773,159831.794,18432.714,82.96,609.987,1447157.965,3557.777,182350029
Denmark,Oct-20,1100781,18353,21144,71,187135.76,3120.057,3594.542,12.07,609.987,1447157.965,3557.777,182350029
Denmark,Oct-21,11467658,28987,83207,58,1949532.99,4927.869,14145.407,9.86,609.987,1447157.965,3557.777,182350029
Denmark,Oct-22,102877222,35060,223141,273,17489407.05,5960.296,37934.574,46.41,609.987,1447157.965,3557.777,182350029
Denmark,Nov-20,1901383,34130,23058,116,323240.273,5802.193,3919.92,19.72,590.31,1400475.45,3443.01,176467770
Denmark,Nov-21,12973353,99618,83539,181,2205505.23,16935.33,14201.857,30.77,590.31,1400475.45,3443.01,176467770
Denmark,Nov-22,100318072,19106,223626,185,17054344.6,3248.074,38017.02,31.45,590.31,1400475.45,3443.01,176467770
Denmark,Dec-20,3750144,82998,31323,461,637534.66,14109.887,5324.994,78.37,609.987,1447157.965,3557.777,182350029
Denmark,Dec-21,18863612,314996,95202,312,3206865.255,53550.172,16184.599,53.04,609.987,1447157.965,3557.777,182350029
Denmark,Dec-22,33595877,11552,75560,47,5711390.3,1963.871,12845.406,7.99,196.77,466825.15,1147.67,58822590
Denmark,Feb-20,5,3,2043247.52,4254.82933,0.85,0.51,20981.03037,46.89895295,550.956,1307110.42,3213.476,164703252
Denmark,Feb-21,5735358,12723,63827,236,975026.43,2162.94,10850.758,40.12,550.956,1307110.42,3213.476,164703252
Denmark,Feb-22,65635297,1022269,116103,857,11158178.69,173788.505,19737.825,145.69,550.956,1307110.42,3213.476,164703252
Denmark,Mar-20,30812,2857,542,90,5238.124,485.693,92.14,15.3,609.987,1447157.965,3557.777,182350029
Denmark,Mar-21,6859466,21409,74189,58,1166127.841,3639.586,12612.332,9.86,609.987,1447157.965,3557.777,182350029
Denmark,Mar-22,91674184,293935,162022,1086,15584860.17,49969.748,27544.179,184.62,609.987,1447157.965,3557.777,182350029
Denmark,Apr-20,197702,6298,9093,362,33609.876,1070.674,1545.835,61.54,590.31,1400475.45,3443.01,176467770
Denmark,Apr-21,7228946,19951,73575,64,1228940.447,3391.724,12507.96,10.88,590.31,1400475.45,3443.01,176467770
Denmark,Apr-22,92813024,57882,178921,460,15778466.06,9840.098,30417.057,78.2,590.31,1400475.45,3443.01,176467770
Denmark,May-20,332671,2511,16639,128,56554.973,426.87,2828.673,21.76,609.987,1447157.965,3557.777,182350029
Denmark,May-21,8258194,30673,77569,33,1403915.401,5214.493,13186.947,5.61,609.987,1447157.965,3557.777,182350029
Denmark,May-22,96971813,20241,194779,205,16485471.48,3441.025,33112.957,34.85,609.987,1447157.965,3557.777,182350029
Denmark,Jun-20,367368,1099,17867,31,62453.557,186.83,3037.45,5.27,590.31,1400475.45,3443.01,176467770
Denmark,Jun-21,8689435,12450,75772,18,1477227.541,2116.535,12881.45,3.06,590.31,1400475.45,3443.01,176467770
Denmark,Jun-22,94511405,34870,192444,106,16067195.44,5927.993,32715.994,18.02,590.31,1400475.45,3443.01,176467770
Denmark,Jul-20,408248,1021,18918,10,69403.267,173.57,3216.122,1.7,609.987,1447157.965,3557.777,182350029
Denmark,Jul-21,9436465,23130,78769,15,1604224.671,3932.161,13390.947,2.55,609.987,1447157.965,3557.777,182350029
Denmark,Jul-22,99310290,57900,203145,170,16883018.92,9843.159,34535.208,28.9,609.987,1447157.965,3557.777,182350029
Denmark,Aug-20,479671,3196,19230,9,81545.372,543.322,3269.162,1.53,609.987,1447157.965,3557.777,182350029
Denmark,Aug-21,10283943,28886,79414,35,1748298.229,4910.7,13500.597,5.95,609.987,1447157.965,3557.777,182350029
Denmark,Aug-22,100924997,43539,211073,284,17157523.49,7401.75,35882.985,48.28,609.987,1447157.965,3557.777,182350029
Denmark,Sep-20,644815,11013,19065,26,109620.3,1872.24,3241.11,4.42,590.31,1400475.45,3443.01,176467770
Denmark,Sep-21,10595666,13103,78558,72,1801291.985,2227.546,13355.07,12.24,590.31,1400475.45,3443.01,176467770
Denmark,Sep-22,98550179,26329,209811,151,16753797.99,4476.001,35668.44,25.67,590.31,1400475.45,3443.01,176467770
Djibouti,Jan-21,182684,101,1898,2,162986.871,90.11,1693.357,1.784,130.603,83867.586,7999.147,34746381
Djibouti,Jan-22,456974,1808,5859,4254.82933,407702.72,1613.063,5227.282,46.89895295,130.603,83867.586,7999.147,34746381
Djibouti,Oct-20,169641,145,1891,4254.82933,151350.18,129.365,1687.113,46.89895295,130.603,83867.586,7999.147,34746381
Djibouti,Oct-21,412260,667,5507,14,367809.815,595.082,4913.224,12.489,130.603,83867.586,7999.147,34746381
Djibouti,Oct-22,486390,361800.8422,5859,4254.82933,433947.052,5787.218869,5227.282,46.89895295,130.603,83867.586,7999.147,34746381
Djibouti,Nov-20,169185,118,1830,4254.82933,150943.346,105.274,1632.69,46.89895295,126.39,81162.18,7741.11,33625530
Djibouti,Nov-21,404901,26,5562,5,361244.272,23.195,4962.293,4.461,126.39,81162.18,7741.11,33625530
Djibouti,Nov-22,470700,361800.8422,5670,4254.82933,419948.76,5787.218869,5058.66,46.89895295,126.39,81162.18,7741.11,33625530
Djibouti,Dec-20,178378,152,1891,4254.82933,159145.149,135.612,1687.113,46.89895295,130.603,83867.586,7999.147,34746381
Djibouti,Dec-21,419765,152,5843,3,374505.618,135.61,5213.009,2.676,130.603,83867.586,7999.147,34746381
Djibouti,Dec-22,156900,361800.8422,1890,4254.82933,139982.92,5787.218869,1686.22,46.89895295,42.13,27054.06,2580.37,11208510
Djibouti,Feb-21,167737,134,1764,4254.82933,149651.471,119.553,1573.796,46.89895295,117.964,75751.368,7225.036,31383828
Djibouti,Feb-22,434784,83,5292,4254.82933,387905.265,74.05,4721.416,46.89895295,117.964,75751.368,7225.036,31383828
Djibouti,Mar-20,125,30,2043247.52,4254.82933,111.522,26.764,20981.03037,46.89895295,58.982,37875.684,3612.518,15691914
Djibouti,Mar-21,203948,1936,1986,7,181958.171,1727.259,1771.86,6.244,130.603,83867.586,7999.147,34746381
Djibouti,Mar-22,482600,40,5859,4254.82933,430565.706,35.687,5227.282,46.89895295,130.603,83867.586,7999.147,34746381
Djibouti,Apr-20,16283,1059,41,2,14527.355,944.82,36.572,1.784,126.39,81162.18,7741.11,33625530
Djibouti,Apr-21,300878,3098,3281,73,268437.105,2763.971,2927.24,65.129,126.39,81162.18,7741.11,33625530
Djibouti,Apr-22,467995,24,5670,4254.82933,417535.424,21.411,5058.66,46.89895295,126.39,81162.18,7741.11,33625530
Djibouti,May-20,54254,2265,244,22,48404.291,2020.787,217.697,19.627,130.603,83867.586,7999.147,34746381
Djibouti,May-21,353511,433,4669,11,315395.177,386.315,4165.582,9.812,130.603,83867.586,7999.147,34746381
Djibouti,May-22,485089,64,5859,4254.82933,432786.346,57.1,5227.282,46.89895295,130.603,83867.586,7999.147,34746381
Djibouti,Jun-20,132173,1328,1210,30,117922.006,1184.813,1079.539,26.766,126.39,81162.18,7741.11,33625530
Djibouti,Jun-21,347336,69,4632,1,309885.97,61.56,4132.584,0.892,126.39,81162.18,7741.11,33625530
Djibouti,Jun-22,470575,15,5670,4254.82933,419837.246,13.383,5058.66,46.89895295,126.39,81162.18,7741.11,33625530
Djibouti,Jul-20,153695,402,1748,4,137123.487,358.656,1559.526,3.568,130.603,83867.586,7999.147,34746381
Djibouti,Jul-21,360339,49,4807,1,321486.976,43.715,4288.712,0.892,130.603,83867.586,7999.147,34746381
Djibouti,Jul-22,486390,361800.8422,5859,4254.82933,433947.052,5787.218869,5227.282,46.89895295,130.603,83867.586,7999.147,34746381
Djibouti,Aug-20,165639,303,1839,2,147779.677,270.329,1640.728,1.784,130.603,83867.586,7999.147,34746381
Djibouti,Aug-21,362283,99,4848,1,323221.373,88.326,4325.284,0.892,130.603,83867.586,7999.147,34746381
Djibouti,Aug-22,486390,361800.8422,5859,4254.82933,433947.052,5787.218869,5227.282,46.89895295,130.603,83867.586,7999.147,34746381
Djibouti,Sep-20,161960,29,1825,1,144497.354,25.874,1628.23,0.892,126.39,81162.18,7741.11,33625530
Djibouti,Sep-21,361063,1061,4773,10,322132.912,946.599,4258.371,8.922,126.39,81162.18,7741.11,33625530
Djibouti,Sep-22,470700,361800.8422,5670,4254.82933,419948.76,5787.218869,5058.66,46.89895295,126.39,81162.18,7741.11,33625530
Dominica,Jan-21,3325,29,2043247.52,4254.82933,45699.442,398.582,20981.03037,46.89895295,258.3382356,299874.377,7048.656,2255498
Dominica,Jan-22,245822,2218,1498,4,3378625.027,30484.619,20588.797,54.976,258.3382356,299874.377,7048.656,2255498
Dominica,Oct-20,1061,20,2043247.52,4254.82933,14582.583,274.884,20981.03037,46.89895295,258.3382356,299874.377,7048.656,2255498
Dominica,Oct-21,130760,1342,852,12,1797190.684,18444.707,11710.05,164.928,258.3382356,299874.377,7048.656,2255498
Dominica,Oct-22,488495,13,2294,4254.82933,6713969.598,178.675,31529.17,46.89895295,258.3382356,299874.377,7048.656,2255498
Dominica,Nov-20,2033,35,2043247.52,4254.82933,27941.943,481.047,20981.03037,46.89895295,258.3382356,290201.01,6821.28,2182740
Dominica,Nov-21,161579,1205,1036,6,2220772.975,16561.752,14238.985,82.464,258.3382356,290201.01,6821.28,2182740
Dominica,Nov-22,472800,361800.8422,2220,4254.82933,6498254.49,5787.218869,30512.1,46.89895295,258.3382356,290201.01,6821.28,2182740
Dominica,Dec-20,2696,3,2043247.52,4254.82933,37054.341,41.232,20981.03037,46.89895295,258.3382356,299874.377,7048.656,2255498
Dominica,Dec-21,196448,820,1319,9,2700019.242,11270.239,18128.588,123.697,258.3382356,299874.377,7048.656,2255498
Dominica,Dec-22,157600,361800.8422,740,4254.82933,2166084.83,5787.218869,10170.7,46.89895295,258.3382356,96733.67,2273.76,727580
Dominica,Feb-21,3612,25,2043247.52,4254.82933,49644.02,343.605,20981.03037,46.89895295,258.3382356,270854.276,6366.528,2037224
Dominica,Feb-22,291812,2076,1521,6,4010720.47,28532.945,20904.917,82.464,258.3382356,270854.276,6366.528,2037224
Dominica,Mar-20,79,12,2043247.52,4254.82933,1085.789,164.93,20981.03037,46.89895295,258.3382356,96733.67,2273.76,727580
Dominica,Mar-21,4761,19,2043247.52,4254.82933,65436.102,261.139,20981.03037,46.89895295,258.3382356,299874.377,7048.656,2255498
Dominica,Mar-22,358306,751,1916,6,4924626.849,10321.888,26333.874,82.465,258.3382356,299874.377,7048.656,2255498
Dominica,Apr-20,460,4,2043247.52,4254.82933,6322.327,54.976,20981.03037,46.89895295,258.3382356,290201.01,6821.28,2182740
Dominica,Apr-21,5029,13,2043247.52,4254.82933,69119.548,178.674,20981.03037,46.89895295,258.3382356,290201.01,6821.28,2182740
Dominica,Apr-22,359204,174,1890,4254.82933,4936969.132,2391.488,25976.52,46.89895295,258.3382356,290201.01,6821.28,2182740
Dominica,May-20,496,361800.8422,2043247.52,4254.82933,6817.117,5787.218869,20981.03037,46.89895295,258.3382356,299874.377,7048.656,2255498
Dominica,May-21,5575,14,2043247.52,4254.82933,76623.882,192.419,20981.03037,46.89895295,258.3382356,299874.377,7048.656,2255498
Dominica,May-22,405516,2151,1967,2,5573490.197,29563.759,27034.827,27.488,258.3382356,299874.377,7048.656,2255498
Dominica,Jun-20,538,2,2043247.52,4254.82933,7394.362,27.488,20981.03037,46.89895295,258.3382356,290201.01,6821.28,2182740
Dominica,Jun-21,5699,5,2043247.52,4254.82933,78328.15,68.72,20981.03037,46.89895295,258.3382356,290201.01,6821.28,2182740
Dominica,Jun-22,438897,668,2011,3,6032285.113,9181.12,27639.574,41.232,258.3382356,290201.01,6821.28,2182740
Dominica,Jul-20,558,361800.8422,2043247.52,4254.82933,7669.245,5787.218869,20981.03037,46.89895295,258.3382356,299874.377,7048.656,2255498
Dominica,Jul-21,6267,17,2043247.52,4254.82933,86134.854,233.651,20981.03037,46.89895295,258.3382356,299874.377,7048.656,2255498
Dominica,Jul-22,460412,361800.8422,2108,4254.82933,6327991.436,5787.218869,28972.755,46.89895295,258.3382356,299874.377,7048.656,2255498
Dominica,Aug-20,576,2,2043247.52,4254.82933,7916.647,27.488,20981.03037,46.89895295,258.3382356,299874.377,7048.656,2255498
Dominica,Aug-21,25752,1428,22,4,353940.463,19626.71,302.372,54.977,258.3382356,299874.377,7048.656,2255498
Dominica,Aug-22,460412,361800.8422,2108,4254.82933,6327991.436,5787.218869,28972.755,46.89895295,258.3382356,299874.377,7048.656,2255498
Dominica,Sep-20,718,10,2043247.52,4254.82933,9868.337,137.441,20981.03037,46.89895295,258.3382356,290201.01,6821.28,2182740
Dominica,Sep-21,77990,1843,264,16,1071909.62,25330.547,3628.472,219.905,258.3382356,290201.01,6821.28,2182740
Dominica,Sep-22,449140,895,2064,6,6173066.888,12301.053,28368.01,82.465,258.3382356,290201.01,6821.28,2182740
Dominican Republic,Jan-21,5941766,43275,76846,252,529153.147,3853.922,6843.64,22.442,216.411,452626.691,8266.243,348093451
Dominican Republic,Jan-22,15356653,136467,132411,60,1367610.454,12153.279,11792.065,5.34,216.411,452626.691,8266.243,348093451
Dominican Republic,Oct-20,3727191,14809,67808,140,331930.753,1318.838,6038.747,12.465,216.411,452626.691,8266.243,348093451
Dominican Republic,Oct-21,11474618,22620,126677,84,1021889.828,2014.458,11281.414,7.476,216.411,452626.691,8266.243,348093451
Dominican Republic,Oct-22,20047711,2916,135904,4254.82933,1785379.874,259.689,12103.144,46.89895295,216.411,452626.691,8266.243,348093451
Dominican Republic,Nov-20,4036491,16970,68649,86,359475.937,1511.291,6113.643,7.654,209.43,438025.83,7999.59,336864630
Dominican Republic,Nov-21,11894089,25584,125185,74,1059246.471,2278.426,11148.547,6.586,209.43,438025.83,7999.59,336864630
Dominican Republic,Nov-22,19445539,3109,131520,4254.82933,1731752.515,276.879,11712.72,46.89895295,209.43,438025.83,7999.59,336864630
Dominican Republic,Dec-20,4864830,26797,73568,83,433244.952,2386.45,6551.713,7.388,216.411,452626.691,8266.243,348093451
Dominican Republic,Dec-21,12756512,11527,130928,43,1136050.883,1026.553,11659.999,3.827,216.411,452626.691,8266.243,348093451
Dominican Republic,Dec-22,6508682,609,43840,4254.82933,579640.73,54.235,3904.24,46.89895295,69.81,146008.61,2666.53,112288210
Dominican Republic,Feb-21,6413645,25557,82092,434,571177.061,2276.017,7310.828,38.654,195.468,408824.108,7466.284,314406988
Dominican Republic,Feb-22,15908603,19311,121649,61,1416765.214,1719.772,10833.64,5.429,195.468,408824.108,7466.284,314406988
Dominican Republic,Mar-20,6140,1109,220,51,546.807,98.763,19.592,4.542,216.411,452626.691,8266.243,348093451
Dominican Republic,Mar-21,7652946,13110,100163,225,681544.927,1167.531,8920.17,20.038,216.411,452626.691,8266.243,348093451
Dominican Republic,Mar-22,17881349,3464,135577,7,1592451.156,308.49,12074.01,0.623,216.411,452626.691,8266.243,348093451
Dominican Republic,Apr-20,115932,5863,5552,250,10324.503,522.14,494.443,22.262,209.43,438025.83,7999.59,336864630
Dominican Republic,Apr-21,7794798,13834,102213,155,694177.778,1232.007,9102.736,13.799,209.43,438025.83,7999.59,336864630
Dominican Republic,Apr-22,17361154,1228,131260,1,1546124.383,109.36,11689.55,0.089,209.43,438025.83,7999.59,336864630
Dominican Republic,May-20,376401,10313,12982,201,33520.971,918.438,1156.131,17.897,216.411,452626.691,8266.243,348093451
Dominican Republic,May-21,8615151,26225,110656,148,767235.583,2335.51,9854.642,13.175,216.411,452626.691,8266.243,348093451
Dominican Republic,May-22,18008158,4781,135672,1,1603744.325,425.779,12082.465,0.089,216.411,452626.691,8266.243,348093451
Dominican Republic,Jun-20,721962,15283,18404,245,64295.441,1361.051,1638.994,21.817,209.43,438025.83,7999.59,336864630
Dominican Republic,Jun-21,9329866,32435,111722,194,830885.629,2888.55,9949.576,17.275,209.43,438025.83,7999.59,336864630
Dominican Republic,Jun-22,17832708,21755,131428,6,1588119.36,1937.425,11704.526,0.534,209.43,438025.83,7999.59,336864630
Dominican Republic,Jul-20,1543434,37081,29158,413,137452.897,3302.307,2596.71,36.78,216.411,452626.691,8266.243,348093451
Dominican Republic,Jul-21,10403589,16684,121075,141,926507.691,1485.82,10782.521,12.554,216.411,452626.691,8266.243,348093451
Dominican Republic,Jul-22,19229134,22429,135873,4254.82933,1712480.231,1997.45,12100.385,46.89895295,216.411,452626.691,8266.243,348093451
Dominican Republic,Aug-20,2630788,25066,44550,550,234288.889,2232.29,3967.471,48.982,216.411,452626.691,8266.243,348093451
Dominican Republic,Aug-21,10736806,8268,123548,45,956182.843,736.319,11002.765,4.005,216.411,452626.691,8266.243,348093451
Dominican Republic,Aug-22,19676275,10287,135899,1,1752301.063,916.124,12102.699,0.089,216.411,452626.691,8266.243,348093451
Dominican Republic,Sep-20,3143556,17494,59230,395,279954.236,1557.954,5274.818,35.179,209.43,438025.83,7999.59,336864630
Dominican Republic,Sep-21,10631489,8874,120714,38,946803.675,790.288,10750.373,3.382,209.43,438025.83,7999.59,336864630
Dominican Republic,Sep-22,19265248,5856,131520,4254.82933,1715696.417,521.514,11712.72,46.89895295,209.43,438025.83,7999.59,336864630
Ecuador,Jan-21,7125483,38316,445664,825,395838.132,2128.547,24757.735,45.832,220.224,328040.016,4353.888,558031062
Ecuador,Jan-22,19476807,182620,1057631,852,1081984.601,10144.993,58754.006,47.331,220.224,328040.016,4353.888,558031062
Ecuador,Oct-20,4714534,31145,379203,1315,261903.979,1730.181,21065.66,73.052,220.224,328040.016,4353.888,558031062
Ecuador,Oct-21,15921775,7085,1019843,196,884493.817,393.589,56654.789,10.89,220.224,328040.016,4353.888,558031062
